@relation 'MOA: -C 5'

@attribute class0 {0, 1}
@attribute class1 {0, 1}
@attribute class2 {0, 1}
@attribute class3 {0, 1}
@attribute class4 {0, 1}
@attribute att0 numeric
@attribute att1 numeric

@data
0,1,1,0,0,0.7890779417361162,0.6558350186608475
1,0,0,0,0,0.5338885806031611,0.6371517094941423
1,0,0,0,0,0.5894296037416586,0.4847241831180742
1,1,1,0,0,0.6479574528887715,0.7391183067860067
1,0,0,0,0,0.5149547591668773,0.7998491861148846
1,0,0,0,0,0.5383436018416694,0.6864702390913224
1,1,1,0,0,0.6839784168710227,0.6455136745428302
1,0,0,0,0,0.48604479890758573,0.631036374571435
0,1,1,0,0,0.7346543374828941,0.7640803237605409
0,1,1,0,0,0.8964681166101235,0.6368771603846148
0,0,1,0,0,0.8182396211473124,0.4924914568963381
0,1,1,0,0,0.7494728472143749,0.7315651388088232
0,1,1,0,0,0.8280639522196599,0.7012958923247982
0,1,0,0,0,0.7095745073918219,0.9186500519435664
1,0,0,0,0,0.526687246664772,0.6332530737992181
0,1,1,0,0,0.7850934173206461,0.7840847885991463
1,0,0,0,0,0.5181681885209084,0.6445297569527592
1,0,0,0,0,0.5058252784847876,0.5716325946648748
1,0,0,0,0,0.4300111750452317,0.6260526746120642
0,0,1,0,0,0.8696609176150414,0.5013160131116252
0,1,1,0,0,0.8711752552591645,0.6324019002258864
1,0,1,0,0,0.6128255561704374,0.5918516021810051
0,1,1,0,0,0.6856976543660142,0.7745127427861099
0,1,1,0,0,0.7455281838056184,0.6305969187310494
0,1,0,0,0,0.9090356561216645,0.8467247519146939
0,0,1,0,0,0.7885376361607676,0.43734620598544105
0,1,1,0,0,0.7571092491774063,0.680336693449735
0,0,1,0,0,0.8861418779388874,0.5199921794154362
0,1,1,0,0,0.8087421342407424,0.659805317236553
0,1,1,0,0,0.7432244503826813,0.662608790487368
0,1,1,0,0,0.8495290633879943,0.7183625684322176
1,0,0,0,0,0.375856896258565,0.6104102182349693
0,1,1,0,0,0.733975332662306,0.569962356804715
1,0,0,0,0,0.5038937388824464,0.44625214828956866
0,1,0,0,0,0.9464443132128482,0.7614227455893592
0,1,1,0,0,0.7725423990931218,0.7725181067748682
1,0,1,0,0,0.6014123553319879,0.5649018541259175
0,1,0,0,0,0.9209962486089641,0.8308475411061096
0,1,1,0,0,0.7374799430635279,0.7835818491873865
0,1,1,0,0,0.8923389901898124,0.6409184319426219
0,1,1,0,0,0.7878042325974884,0.6216334836926765
0,1,1,0,0,0.8151187787159578,0.6005210815730153
0,1,1,0,0,0.7083679080495761,0.7105729398730596
0,0,1,0,0,0.7368956195942609,0.4989988193324303
1,1,1,0,0,0.6440510557207381,0.6898879961820474
1,1,1,0,0,0.5910432662714061,0.7326717255127635
1,0,0,0,0,0.4673928045991596,0.5839782529762723
1,1,0,0,0,0.6009647514404918,0.7736698937902714
1,0,0,0,0,0.4508883914848667,0.6584244033792083
1,1,1,0,0,0.6272400495487639,0.7580685611562945
0,1,1,0,0,0.8156963079155212,0.5407801494473491
0,1,1,0,0,0.791467398580692,0.5356677357321513
0,1,1,0,0,0.7405973059244454,0.6327874177435509
1,0,0,0,0,0.4804445989333633,0.5654039585865706
0,1,1,0,0,0.7763445934348961,0.530860624315036
0,1,1,0,0,0.7916257086076047,0.6199120909166579
1,0,1,0,0,0.5716702815776273,0.5713940270192517
0,1,0,0,0,0.7948240995243755,0.8648955394176797
1,0,0,0,0,0.3943713461316824,0.6648509157874378
0,1,1,0,0,0.7270009312308089,0.5848246275070033
0,1,1,0,0,0.7631002397450533,0.7123116842174148
0,1,1,0,0,0.6619875718237813,0.8024953887835875
1,0,0,0,0,0.5361008415441059,0.6667042208321543
1,0,0,0,0,0.5059081839666167,0.6235648985550071
1,0,0,0,0,0.5452300756332128,0.576814200366622
1,0,1,0,0,0.5558679793046366,0.6013442697895655
1,0,0,0,0,0.4581546854383219,0.759930641599741
1,0,0,0,0,0.5583221368559894,0.7447216064797932
1,0,0,0,0,0.42394228102574166,0.752703994857985
0,1,1,0,0,0.8583792432024302,0.7018164452519841
0,1,0,0,0,0.8240452514640457,0.8258594187930733
1,0,0,0,0,0.5001131107606471,0.6044626019988427
1,1,1,0,0,0.667438846414051,0.556721423154368
1,0,0,0,0,0.47221795614633344,0.5377701135826697
0,1,1,0,0,0.7596030794970244,0.6147716740193585
0,1,1,0,0,0.7235950808612757,0.57176078974269
0,1,1,0,0,0.7662138736849774,0.5480109463923013
0,1,1,0,0,0.8975329354999637,0.7039765689430849
0,1,1,0,0,0.7271249793499318,0.7414830789570048
0,1,1,0,0,0.7527411319526202,0.6827115833042727
0,1,1,0,0,0.7930789421089869,0.7324269811694945
0,1,1,0,0,0.8618437423955332,0.5678717236048103
1,0,0,0,0,0.5112390594115624,0.6522914698738942
0,1,0,0,0,0.6131559329312545,0.7945520177823089
0,1,1,0,0,0.8968664945272979,0.7155575203026117
0,1,1,0,0,0.7468835589036708,0.6428787273876401
0,1,1,0,0,0.7709614024380189,0.6091285411118444
1,0,0,0,0,0.47645549106852525,0.579169649016949
0,1,1,0,0,0.8435078849676653,0.7033227009998742
0,1,1,0,0,0.7251719973404501,0.7701428590043677
1,1,1,0,0,0.6893323036126229,0.57596842909193
0,1,1,0,0,0.8449914852943422,0.5681650184050306
1,1,1,0,0,0.6630341768491901,0.6993306188356637
0,1,1,0,0,0.7558802656975386,0.7302889896609663
1,0,0,0,0,0.5027100974360462,0.6822433502875929
0,1,1,0,0,0.7338831907268302,0.6258270975465056
1,0,0,0,0,0.39356572486305685,0.5856522469295091
1,0,0,0,0,0.5250946603390164,0.6411161952889075
1,0,0,0,0,0.49369731917367643,0.6883850695585381
1,0,0,0,0,0.4660559074817361,0.7218726744272763
0,1,1,0,0,0.7161378240660226,0.6212906391430008
0,1,1,0,0,0.7162019156149763,0.7399385538428276
0,1,1,0,0,0.7533420237743542,0.7221211928543041
0,1,1,0,0,0.7669018141993599,0.8016969248321243
1,0,0,0,0,0.5122500921538313,0.695476769147167
1,0,0,0,0,0.3929649190102876,0.5222528794210269
1,1,1,0,0,0.6496717256667923,0.672509594570335
0,1,1,0,0,0.7683408639942,0.744746588767178
0,1,1,0,0,0.7295709325143418,0.6055695279653315
0,1,1,0,0,0.7510434378437424,0.737054414799034
1,0,0,0,0,0.4686202780513825,0.6485034345645969
0,1,1,0,0,0.7236427199266785,0.6504288758820813
0,1,1,0,0,0.8157777573317442,0.6311011569939888
1,0,0,0,0,0.4882395380921183,0.5052066114219025
1,0,0,0,0,0.5238282393279978,0.6556569605664988
0,1,1,0,0,0.7570856487092772,0.6296466291880789
1,0,0,0,0,0.5198920847718577,0.614300889872617
1,1,1,0,0,0.6643679539448774,0.6023135850553256
1,0,0,0,0,0.4217010846335765,0.48329855044116377
1,0,1,0,0,0.560524050010099,0.5622509310222755
1,0,1,0,0,0.5656155669108908,0.5711383043944651
0,1,1,0,0,0.8606412474362426,0.7628660477452124
1,0,0,0,0,0.5076455920175286,0.6117657711956692
0,1,1,0,0,0.845545958750019,0.6114986865815526
0,1,1,0,0,0.8532769877624088,0.7596543008016711
0,1,1,0,0,0.7536307521685206,0.6221122451267372
1,1,0,0,0,0.5758474325397823,0.7510729988934743
0,1,1,0,0,0.7999759009064668,0.7322116934874217
0,1,1,0,0,0.7490078345415356,0.5425228004918572
0,1,1,0,0,0.7728038252161321,0.6992688239567484
1,0,0,0,0,0.4464092797436551,0.6176581508803728
0,1,1,0,0,0.807607364397178,0.8089379871205099
0,1,1,0,0,0.8892441677813898,0.7018185306554485
0,0,1,0,0,0.7284796530611825,0.5273125014279854
0,1,1,0,0,0.6980763142938076,0.7232756379950375
0,1,1,0,0,0.7105684757307752,0.5672623947684609
0,1,1,0,0,0.7458460559989774,0.6359124183220302
1,0,0,0,0,0.37309278780417154,0.6971609168880151
0,1,1,0,0,0.7354962184262448,0.6419816458037981
0,1,1,0,0,0.7088764427501828,0.5575530095461793
0,1,1,0,0,0.7658609717008105,0.7318093950665211
0,1,1,0,0,0.790051924900772,0.5477476644047785
1,1,1,0,0,0.6486109989346959,0.6601438646966656
1,0,1,0,0,0.5719124108144621,0.6026410416612058
0,1,1,0,0,0.7771067567943015,0.6908978156555515
1,0,0,0,0,0.41829196057607176,0.5507379447356758
0,1,1,0,0,0.719664347908081,0.6179970886555981
1,0,0,0,0,0.46564418297961074,0.4984263047016782
0,1,0,0,0,0.873645295525921,0.8111747501941653
1,0,0,0,0,0.5926890576829983,0.45354163836434075
1,0,0,0,0,0.5563752964537257,0.761904648117332
0,1,1,0,0,0.7768347609558525,0.7507017946807876
1,0,0,0,0,0.5548822698030355,0.5398279013375561
1,0,0,0,0,0.4646250285566251,0.6400862878160684
1,0,1,0,0,0.6768887082322976,0.5296286537500682
0,1,0,0,0,0.6316384450208321,0.8139856653895264
1,0,0,0,0,0.4924707510961379,0.605848758791677
1,0,0,0,0,0.3106204036154945,0.6476915876079445
1,0,0,0,0,0.5006115331261763,0.6146632175626507
1,1,1,0,0,0.6388867207750724,0.5731325130894362
0,1,1,0,0,0.7591613809282591,0.660479433340058
1,1,1,0,0,0.5929659083067352,0.6478574007420279
1,0,0,0,0,0.4445361671712226,0.6338629738415764
0,1,1,0,0,0.7493488937164123,0.6000884852373243
0,1,1,0,0,0.8744676887718368,0.7296721153668051
1,1,1,0,0,0.5879569009422129,0.6638484853842578
0,1,1,0,0,0.7390700846152721,0.6298464029260993
1,0,0,0,0,0.4138190249603174,0.7268640612108999
1,0,0,0,0,0.5126871721977506,0.7808528827767034
0,1,1,0,0,0.7462949997052882,0.6893734658769393
0,1,1,0,0,0.7347181126011927,0.7233029566768633
1,0,0,0,0,0.4910788407524506,0.6640901357199508
1,0,0,0,0,0.5266260818340327,0.6737826124008025
0,1,1,0,0,0.8289746443144607,0.7526886557289694
0,1,1,0,0,0.8335114033262679,0.6720083850233319
1,0,0,0,0,0.4761225194198388,0.6517760120471434
1,1,1,0,0,0.6893514748503229,0.6771375157961979
0,1,1,0,0,0.8338292155006527,0.7437061766636425
0,0,1,0,0,0.7229931052150718,0.47773299426708293
1,1,1,0,0,0.5952459919363053,0.6252270669308917
1,1,1,0,0,0.6321572777140999,0.5954838889739611
1,0,0,0,0,0.5324872113160284,0.5055375842543544
0,1,1,0,0,0.7140761360666058,0.5913472890680789
0,1,1,0,0,0.7389741067894517,0.7092776882805598
0,1,1,0,0,0.7577833145917494,0.6399359125974865
1,0,0,0,0,0.5016824636643171,0.5950537399177463
0,1,1,0,0,0.8652381163752186,0.7501642649298187
1,0,0,0,0,0.5220185636125293,0.7055334021504978
1,1,1,0,0,0.6060850981644168,0.7010308945810468
1,0,0,0,0,0.39054099161297645,0.5945300039454388
1,0,0,0,0,0.49364953851920473,0.6486171455762891
0,1,0,0,0,0.8269094124091028,0.8650706897585921
0,0,1,0,0,0.7839461242509022,0.5009339031648047
1,0,0,0,0,0.5006431185525813,0.6274463646865245
1,0,0,0,0,0.3736699924103156,0.5832040141868866
1,0,0,0,0,0.4800286040703178,0.7618952366573772
0,1,1,0,0,0.8117819161492592,0.7831622157897974
0,1,1,0,0,0.7104640199026758,0.7316026726039362
1,1,1,0,0,0.6126901094459918,0.7114259838059013
1,1,1,0,0,0.6751556824804243,0.6290399851582592
1,1,1,0,0,0.6536124384428773,0.7143537558366639
0,1,1,0,0,0.7518505861627053,0.6126092961198952
1,0,0,0,0,0.5345379538798019,0.49434122982145906
1,1,1,0,0,0.6358082636713374,0.5812255784350622
1,0,0,0,0,0.4998976252846913,0.5889095438912767
1,0,0,0,0,0.5032163424846989,0.5912606594358515
0,1,1,0,0,0.7590624452655858,0.650690378243954
0,1,1,0,0,0.8446235449042496,0.7081514127014246
0,1,1,0,0,0.8174388087764314,0.670085079692343
0,1,1,0,0,0.6987782235608037,0.5789531760547879
1,1,1,0,0,0.607317076850331,0.748058841467705
0,1,0,0,0,0.7851354338519257,0.8862260249297108
0,1,1,0,0,0.7832523635816407,0.7334526833102755
0,0,1,0,0,0.8047543485598377,0.5221190002911267
0,1,1,0,0,0.7517719279607838,0.7415105763434658
0,1,1,0,0,0.8014502683255301,0.593246177445373
1,0,0,0,0,0.5503687252459144,0.5167460699061397
0,1,1,0,0,0.782664415862554,0.5631288348708996
0,1,1,0,0,0.7295311696537958,0.5590720314800729
0,1,1,0,0,0.8112745167241271,0.668303724081925
1,0,0,0,0,0.4820085945213578,0.7289463459869413
0,1,1,0,0,0.7004366099434165,0.6548042549485447
1,0,1,0,0,0.5884803694058727,0.5718251554488238
0,1,1,0,0,0.8641964227248333,0.7394675757587198
1,0,0,0,0,0.3892742311012131,0.7684761533272187
0,1,1,0,0,0.7511369054673126,0.6769640567209706
0,1,0,0,0,0.9086662777003371,0.8274140365681217
1,0,0,0,0,0.4947798632307088,0.6187516618604031
1,0,0,0,0,0.5441702869000088,0.711597339991417
1,1,1,0,0,0.6567451706905884,0.6477012262217664
0,1,1,0,0,0.7601746505614003,0.7417394823246451
0,1,0,0,0,0.7153207967685531,0.8647083799377461
0,1,1,0,0,0.7076887640691563,0.6292741025240083
1,1,1,0,0,0.6964329978238308,0.5980163051497841
0,1,0,0,0,0.9534136769002683,0.7349308085500692
0,1,1,0,0,0.8061975451622271,0.5313095334216021
0,1,1,0,0,0.7702212134056716,0.6329008726538119
0,1,1,0,0,0.7229669761053258,0.7360002953988316
1,0,0,0,0,0.5814804668595311,0.4450481746220603
1,0,0,0,0,0.4937175248525095,0.6108366103061093
0,1,1,0,0,0.7543125606395038,0.7190306489109568
0,1,1,0,0,0.8245361536739644,0.7343466691033361
0,1,1,0,0,0.7532994331633184,0.6973808452193979
1,0,0,0,0,0.46615207485951554,0.6094465641301592
0,1,1,0,0,0.8776629608489628,0.7320700923984106
0,1,1,0,0,0.882247547614731,0.6182945312685759
0,1,0,0,0,0.7853849943231254,0.866811162761382
0,1,1,0,0,0.7959372773865351,0.5776168090705198
1,1,1,0,0,0.6553783174279834,0.6890562064847308
0,1,1,0,0,0.7386395485023919,0.6346574702558729
1,1,1,0,0,0.6298375260386584,0.6261553362674253
1,0,1,0,0,0.5724734903773108,0.5614689387184154
1,0,0,0,0,0.327364753651989,0.619808815403961
0,1,1,0,0,0.6145755208819421,0.7828705860201066
1,0,0,0,0,0.4960467090857611,0.6177061661261375
0,1,1,0,0,0.7074621112157462,0.5854410946992715
0,1,1,0,0,0.8683414692358984,0.5709623928098024
0,1,1,0,0,0.7660937599567198,0.6260741241724468
1,0,0,0,0,0.3659499884387959,0.743822201625249
0,1,1,0,0,0.78951742871239,0.636830638446087
1,0,0,0,0,0.5368104550144994,0.5395913317428082
0,1,1,0,0,0.8377273406867014,0.5726128105881856
1,0,1,0,0,0.5759907112225492,0.5257916468427037
0,1,1,0,0,0.8309902505282929,0.5666556453490563
0,1,1,0,0,0.7527895470207436,0.6315707177171602
0,1,0,0,0,0.9100254426915028,0.8012963102593975
1,0,0,0,0,0.5179547639372316,0.6483150904361743
0,1,1,0,0,0.7386702032920989,0.5516945838321868
0,1,1,0,0,0.7879091698986004,0.7821391659944052
0,1,1,0,0,0.7535806573106478,0.5903261806852251
0,1,1,0,0,0.7436191449067574,0.59253357030308
1,1,1,0,0,0.6025721686965484,0.639203083460281
0,1,1,0,0,0.7847792078495802,0.7673298630846732
1,0,0,0,0,0.599934156884694,0.4498908523710047
0,1,0,0,0,0.7103925895496351,0.9138641513280121
0,1,1,0,0,0.786573931671949,0.6969018230519514
1,0,0,0,0,0.48995145286227415,0.4470254961123196
0,1,1,0,0,0.9004237582404888,0.6722377840452864
0,1,1,0,0,0.7814698693503738,0.7142463595674295
1,1,1,0,0,0.6687726212468044,0.6960220217625986
1,0,0,0,0,0.49346111643283136,0.4378356877353753
1,0,0,0,0,0.4695770000812719,0.5606279261530129
1,0,0,0,0,0.5246467233305141,0.5975446947176676
1,1,1,0,0,0.6630838070021773,0.6093235268913008
0,1,1,0,0,0.8214770633582107,0.669058437630516
1,0,0,0,0,0.4274227475869876,0.6146578865356679
1,0,0,0,0,0.40770079435716977,0.6996826408293895
0,1,1,0,0,0.7407619365751599,0.6964143747025607
0,1,1,0,0,0.7918470426076154,0.8134978217021719
1,1,1,0,0,0.6636498263264685,0.6860557563097172
1,0,0,0,0,0.4917439888814327,0.6093884068980381
0,1,1,0,0,0.647092271480405,0.7578689022310543
1,0,0,0,0,0.37814983122685875,0.5713279359391502
0,1,1,0,0,0.743548792428077,0.5761808982162048
1,1,1,0,0,0.6528739072633234,0.6511381431779527
1,0,0,0,0,0.4070351308724438,0.6737505798518779
0,1,0,0,0,0.6838077103831619,0.8643219449781049
0,1,1,0,0,0.7645497328081217,0.7091559028815493
1,0,1,0,0,0.5513645563998135,0.6294202818533944
0,1,1,0,0,0.7791387323782879,0.5564715885385371
1,0,1,0,0,0.5900002017316986,0.5542249864785286
1,0,0,0,0,0.4643348634999967,0.5848711870536384
1,1,1,0,0,0.6637017510927752,0.5844934558705066
1,1,1,0,0,0.6162886434901267,0.6982315885469828
1,0,0,0,0,0.43555100579427447,0.664776849449358
0,1,1,0,0,0.758389596419077,0.6126695106886595
0,1,0,0,0,0.8354276962679404,0.8446948082421533
1,0,0,0,0,0.4586394752712574,0.5902431831897681
0,1,0,0,0,0.8633979364703843,0.887682278132344
1,0,0,0,0,0.5042610095645692,0.6140191056008354
0,1,1,0,0,0.7095524066940664,0.6003281661914528
1,1,1,0,0,0.6750447361615872,0.5712924558840758
1,0,0,0,0,0.46375437886748755,0.5839481634990771
0,1,1,0,0,0.757695472923965,0.6605796309536648
0,1,1,0,0,0.8848411141783495,0.7671218639266116
1,0,0,0,0,0.40873656871286135,0.7341306958630165
0,1,1,0,0,0.7278358819938608,0.5437762612356024
0,1,1,0,0,0.7968704892565226,0.5516101134206879
0,1,1,0,0,0.7063410104005038,0.6417837173702754
0,1,1,0,0,0.7633393449644247,0.6386167707069526
1,0,1,0,0,0.6500937174402,0.5196550023876924
1,0,0,0,0,0.3984920221256766,0.6030237322141826
1,0,0,0,0,0.5281176080194144,0.44354377976840353
0,1,0,0,0,0.7196654257962594,0.8916245364437007
1,0,0,0,0,0.48381781246057853,0.6053820515377423
0,0,1,0,0,0.7838420107768539,0.4408697484729943
0,1,1,0,0,0.7831522906579179,0.6436564964896017
0,1,1,0,0,0.8656463471242632,0.6331471673192446
1,0,1,0,0,0.5593812440517751,0.6007554959532859
1,1,1,0,0,0.6334202947128316,0.5740299224182382
0,1,1,0,0,0.6845043213911952,0.7091309136448569
0,1,1,0,0,0.8560136653587276,0.7281484963699963
0,0,1,0,0,0.8588408937155175,0.48452538759804575
0,0,1,0,0,0.7021475358273485,0.4352864181238884
1,0,0,0,0,0.49210297818938475,0.5060960701810081
1,0,0,0,0,0.3800140925557843,0.7500741896670478
0,1,1,0,0,0.6581381327479663,0.8019617840195528
0,1,1,0,0,0.7110590330429105,0.6429048028193165
1,0,0,0,0,0.5099824885448887,0.5115033675700452
1,0,0,0,0,0.5549422023471734,0.48228815755939647
0,1,1,0,0,0.7793110915820234,0.6734980857921044
0,1,1,0,0,0.7647441936938487,0.7449864596371195
0,1,1,0,0,0.9095887823894695,0.6761032752607353
1,0,0,0,0,0.5152221574334034,0.5859266086628732
1,0,0,0,0,0.4806009047366365,0.6829742909349331
0,1,1,0,0,0.7241785309496083,0.6160337402256164
1,0,0,0,0,0.5306866575750249,0.49639389326238703
0,1,1,0,0,0.7699721576679353,0.7461227076165972
0,1,1,0,0,0.7981664147023365,0.6209790993170577
0,1,1,0,0,0.7587080972692121,0.729549582801193
0,1,1,0,0,0.8167148625318886,0.5363993824148164
0,1,0,0,0,0.753232259431791,0.8973495073541924
0,1,1,0,0,0.8758450785639479,0.6918214410457241
1,1,1,0,0,0.6849627145299919,0.6648657891008145
1,0,1,0,0,0.5690312953276287,0.6304243363752381
0,1,1,0,0,0.7026954781885553,0.7394721706693319
1,0,0,0,0,0.5194884314132474,0.5639492440734782
0,1,1,0,0,0.7473871241914003,0.7171143507580384
1,0,0,0,0,0.4885570782120221,0.5374026331643316
0,1,1,0,0,0.7388900798460803,0.6338431172465312
0,0,1,0,0,0.8540060482115559,0.5234806761414807
1,1,1,0,0,0.697457729748204,0.5919220840932233
1,0,0,0,0,0.4790244546676001,0.7433908048831335
0,0,1,0,0,0.8209936520371617,0.4972895681162599
0,1,1,0,0,0.7806835309926209,0.6120850444415763
0,1,1,0,0,0.673602971250818,0.7777783784081921
1,0,0,0,0,0.4101218044702071,0.639777414346586
1,1,1,0,0,0.6171686069388291,0.6840686603599637
0,1,1,0,0,0.8494858671465887,0.7409455549264619
1,1,1,0,0,0.6651235402996628,0.5683334095574079
0,1,1,0,0,0.8289042472487532,0.6167335462992262
1,1,1,0,0,0.5687262096261695,0.6721805628415565
1,0,0,0,0,0.4994355145413334,0.6155869392868011
0,1,0,0,0,0.8771965803448111,0.8639911674074556
0,1,1,0,0,0.7719363035274571,0.6829731290469727
1,1,1,0,0,0.6435562407659448,0.5713744607508752
0,1,1,0,0,0.7089684162255412,0.7190230929092061
0,1,1,0,0,0.8424273712305308,0.5845363005971282
0,1,1,0,0,0.8306816071889491,0.8040514737592405
1,0,0,0,0,0.4137522636339439,0.7363979549351604
1,1,1,0,0,0.6131117927561565,0.7332394718428209
1,0,0,0,0,0.5032051303408598,0.5567591746837252
0,1,1,0,0,0.7695238718271955,0.7220748815364904
0,1,1,0,0,0.7540044686894231,0.6559861455808754
0,1,1,0,0,0.7325082925123916,0.7836562784808055
0,1,1,0,0,0.7146743700062865,0.7997121536443885
1,0,0,0,0,0.4244813401640827,0.7674264601934818
0,1,0,0,0,0.7595089229610074,0.8667940944444534
0,1,1,0,0,0.8046077738200348,0.6030865731904649
0,1,1,0,0,0.872045438060397,0.7177198387509016
1,1,1,0,0,0.6066146610302502,0.7037297029401742
1,0,0,0,0,0.5312895134340256,0.4682461638658124
0,1,0,0,0,0.6612235307997798,0.8250950059709076
0,1,1,0,0,0.7831020519449929,0.6590026366737348
0,1,0,0,0,0.9439698015292386,0.7352871475614922
1,1,1,0,0,0.6971101001806035,0.6420088452935261
1,0,0,0,0,0.5035450831749242,0.6135521490532033
0,1,1,0,0,0.8658829218115728,0.6663629405791232
1,0,0,0,0,0.5176767439370757,0.5105814122725909
0,1,1,0,0,0.750913952747986,0.7290630603974873
0,1,1,0,0,0.7371485410756005,0.639611084549621
0,0,1,0,0,0.9322617878212045,0.6152043404538627
1,0,1,0,0,0.5616298580998996,0.6584448202694289
1,1,1,0,0,0.65346292021662,0.575147707450996
1,0,0,0,0,0.47520187868708197,0.5033946640671709
0,1,1,0,0,0.8683573648171308,0.6745803960806344
1,0,1,0,0,0.5818642000480034,0.5253658042205124
1,0,0,0,0,0.5295094948181709,0.7783433200164875
1,1,1,0,0,0.6206434352723567,0.613654745655533
1,0,0,0,0,0.3437102640526096,0.686286787976184
0,1,1,0,0,0.7625520938845276,0.7140877748625107
0,1,1,0,0,0.8437319222067222,0.7746216281587573
0,1,1,0,0,0.7466790579584596,0.7727005224313689
0,1,1,0,0,0.7531375176954647,0.6114260523136429
1,0,0,0,0,0.49251512680835224,0.5898510668543648
0,1,1,0,0,0.7325091571219756,0.8045691360876316
1,1,1,0,0,0.6162054514627446,0.7236860279647228
0,1,1,0,0,0.8382905063025515,0.674327820033929
1,0,0,0,0,0.48394716890434275,0.6110919837417317
0,1,1,0,0,0.7556456501015679,0.7998266190555352
1,0,0,0,0,0.4769350414330808,0.6388615103378009
0,1,1,0,0,0.7937762835721937,0.7138758639968437
0,1,0,0,0,0.9167295679688249,0.7903957682565496
0,1,1,0,0,0.7862250510806772,0.7496106305203706
0,1,0,0,0,0.8888425449858279,0.8477391684510646
0,1,1,0,0,0.7006994485558677,0.6788553021180864
1,1,1,0,0,0.6788734218981559,0.6505278730812646
1,0,0,0,0,0.4042532227518893,0.5532643892628276
0,1,1,0,0,0.9184071152248262,0.6257882397033535
0,1,1,0,0,0.8313972050998173,0.588546940620509
0,1,1,0,0,0.7273967064627357,0.7172702228109212
0,1,1,0,0,0.6922407341121652,0.7780017401918992
1,1,1,0,0,0.608196054414786,0.7453053567110797
1,0,0,0,0,0.439997077883751,0.735014155780089
1,0,0,0,0,0.511612511354763,0.6020004133902472
1,1,1,0,0,0.6434821667464106,0.6475370734776817
0,1,1,0,0,0.8534054261693457,0.7568590895044145
1,0,1,0,0,0.639894583786166,0.48002277709824615
1,1,1,0,0,0.6891468721955019,0.6591720547102558
1,0,1,0,0,0.5980724107325847,0.6013079676356988
1,1,1,0,0,0.6570516161767777,0.564813467206429
0,1,1,0,0,0.705762151966354,0.6684939117214654
0,1,0,0,0,0.924917697515553,0.8186889403093108
1,1,1,0,0,0.6936847794464006,0.5932003292345795
1,0,0,0,0,0.4845290995103083,0.5993443576028217
1,1,0,0,0,0.5784364758285827,0.779886011531778
1,1,0,0,0,0.5665053551761778,0.737627615494373
1,0,1,0,0,0.5936632309230051,0.5641906249879042
1,0,1,0,0,0.5976667696823026,0.5543618511837656
0,1,1,0,0,0.7608928286663671,0.7792824703039617
1,0,0,0,0,0.48597697350429064,0.6186843771633153
0,1,1,0,0,0.722576876554393,0.6387070464235152
0,1,1,0,0,0.7568736435829163,0.7844282145964747
1,1,1,0,0,0.6463084328937476,0.5826202087011998
0,1,1,0,0,0.7494008297680544,0.6371828170600389
0,1,0,0,0,0.7527067635559952,0.8865421432007344
0,1,1,0,0,0.7883593878092279,0.6944133898412522
0,0,1,0,0,0.732594039186159,0.4699922716562669
1,0,0,0,0,0.45148875806156746,0.509205411496592
0,1,1,0,0,0.7119693145289299,0.7151066546282666
1,0,0,0,0,0.49420565887219764,0.5545730733248703
1,0,0,0,0,0.4284847347351264,0.6635010267897739
1,0,0,0,0,0.47826222807360463,0.6331120802679858
0,1,0,0,0,0.8561371830138418,0.8001841331978367
0,1,1,0,0,0.7631007502968271,0.6294053941206038
0,1,1,0,0,0.687386152888418,0.7928112288027982
0,1,1,0,0,0.7347125439755147,0.7365281214537706
0,1,0,0,0,0.9518371876493644,0.7755338245808175
0,1,1,0,0,0.7681962352216538,0.6212508079272399
0,1,0,0,0,0.8257207802422077,0.8407326383773768
0,1,1,0,0,0.7979917427565304,0.6458822792927207
0,0,1,0,0,0.7482795197345785,0.49501259133903763
0,1,0,0,0,0.8092460106281509,0.8964962592942102
1,0,0,0,0,0.46284562049553035,0.6859005578971685
0,1,1,0,0,0.7666338904665059,0.7296348681492992
1,0,0,0,0,0.4469917688979493,0.7469998029819156
0,1,1,0,0,0.7516466422929323,0.6905799108210802
0,1,0,0,0,0.7292236534600792,0.8658447398850002
0,0,1,0,0,0.7990401538010733,0.4384145139676714
0,1,1,0,0,0.7233685023369885,0.8059533825736706
0,1,1,0,0,0.7819230858822368,0.6356773424038803
0,1,0,0,0,0.9393963121963843,0.7430322962330148
1,0,0,0,0,0.5292412002168737,0.570810053227771
1,0,1,0,0,0.5460801687443684,0.621780173796612
1,0,0,0,0,0.3237578152368591,0.6179757818036945
0,1,1,0,0,0.7680837531908336,0.7328236502940898
1,1,1,0,0,0.6471319506881008,0.6049198536757517
1,0,1,0,0,0.5480496632626974,0.6274092777996331
1,0,1,0,0,0.5806401326500791,0.5178281430248033
0,1,1,0,0,0.8144102148688848,0.6087216018378405
1,1,1,0,0,0.6799185362938157,0.5621775346156873
0,1,1,0,0,0.7849156950939313,0.7196078060502826
0,1,0,0,0,0.8724072611550264,0.7859687644875458
0,1,1,0,0,0.7126343469201891,0.7584161422362333
1,0,0,0,0,0.5074599306047862,0.5290608969932538
0,1,1,0,0,0.9037503019016495,0.6768796816717879
1,1,1,0,0,0.6253342280224422,0.6968963433518506
1,1,1,0,0,0.6762293665183003,0.5527804410267131
1,0,0,0,0,0.49646925094426175,0.6174230650191912
