@relation '4CRE-V2-CE-ML: -C 4'

@attribute class0 {0, 1}
@attribute class1 {0, 1}
@attribute class2 {0, 1}
@attribute class3 {0, 1}
@attribute att0 numeric
@attribute att1 numeric

@data
0,0,1,0,0.34821,-3.1017
0,0,1,0,0.03539,-1.7559
0,0,1,1,-0.35482,-0.76768
0,0,1,0,0.64271,-3.203
0,0,1,0,0.079178,-3.4251
0,0,1,0,1.7462,-1.3532
0,0,1,0,0.90025,-2.4583
0,0,1,1,-0.70392,-2.0021
0,0,1,0,2.1629,-2.7387
0,0,0,1,-2.0288,0.27496
0,0,0,1,-2.8989,0.021787
0,0,0,1,-1.4727,-0.18724
0,0,0,1,-2.4019,0.24704
0,0,1,0,0.51187,-1.958
0,0,1,0,1.7207,-4.0007
0,0,0,1,-1.3412,0.17389
0,0,1,0,-0.17216,-2.6692
0,0,1,0,0.44126,-1.2887
0,0,1,1,-0.96672,-1.3975
0,0,1,1,-0.22785,-0.73628
0,0,1,0,0.31566,-1.5311
0,0,0,1,-3.2444,-0.41315
0,0,1,1,-1.0443,-1.9176
0,0,0,1,-1.9953,0.89787
0,0,1,0,1.6607,-0.98619
0,0,0,1,-1.5986,-1.3125
0,0,0,1,-3.3545,-1.4708
0,0,1,0,1.7002,-1.8817
0,0,1,0,-0.41546,-1.9743
0,0,0,1,-0.23548,0.91472
0,0,1,0,1.7822,-2.3834
0,0,1,1,-1.077,-1.1967
0,0,1,0,1.3302,-3.3879
0,0,0,1,-1.3622,-0.86786
0,0,0,1,-2.4403,-0.19503
0,0,0,1,-2.0351,0.83505
0,0,0,1,-1.6243,-0.7622
0,0,0,1,-3.6891,-1.2344
0,0,0,1,-1.3955,-0.2872
0,0,1,0,1.4308,-0.6748
0,0,0,1,-3.1494,0.83793
0,0,0,1,-1.8829,-0.36101
0,0,1,1,0.038106,-0.44945
0,0,1,0,0.6654,-2.2157
0,0,1,0,0.61342,-1.6779
0,0,1,0,0.39445,-2.3869
0,0,1,0,1.0526,-1.4346
0,0,1,0,-0.54453,-2.9885
0,0,1,0,0.51304,-3.7137
0,0,1,0,0.79972,-2.0545
0,0,1,0,1.4478,-2.8507
0,0,1,0,0.34647,-1.8159
0,0,1,0,1.053,-2.0695
0,0,0,1,-1.6987,-1.1429
0,0,1,0,1.8439,-2.5481
0,0,0,1,-2.1927,-1.4873
0,0,1,1,-0.76758,-0.8436
0,0,0,1,-2.2732,0.3643
0,0,1,0,0.60375,-0.55958
0,0,1,0,0.92921,-1.077
0,0,1,1,-0.24497,-0.96428
0,0,0,1,-1.7022,-0.5267
0,0,0,1,-1.8723,-0.56243
0,0,1,1,-0.21093,-0.32382
0,0,0,1,-1.6058,-1.0671
0,0,0,1,-2.6784,-1.2814
0,0,0,1,-2.051,-0.35871
0,0,0,1,-1.7115,-0.73019
0,0,1,0,0.054861,-1.1393
0,0,0,1,-2.1028,0.033761
0,0,1,0,-0.37987,-1.987
0,0,1,0,0.81,-2.4687
0,0,1,1,-0.94555,-0.94879
0,0,0,1,-2.2648,-0.72636
0,0,1,0,0.089682,-1.8517
0,0,0,1,-2.774,0.37372
0,0,1,0,1.3341,-0.70188
0,0,0,1,-2.4842,-0.88195
0,0,1,0,1.0183,-1.6661
0,0,1,0,0.11361,-0.66748
0,0,0,1,-3.3365,0.72741
0,0,1,0,0.91608,-0.79567
0,0,1,0,1.6293,-2.6152
0,0,1,0,0.57949,-0.65215
0,0,1,0,0.46195,-2.9606
0,0,0,1,-2.9237,-1.9021
0,0,1,0,1.148,-3.0016
0,0,0,1,-2.2244,0.32639
0,0,1,0,1.11,-1.5661
0,0,0,1,-2.1848,-0.94244
0,0,1,0,0.39527,-2.1734
0,0,1,0,0.2131,-3.9952
0,0,1,0,-0.7551,-3.1145
0,0,0,1,-2.0555,-0.58957
0,0,1,1,-0.35492,-1.3437
0,0,1,0,1.2761,-2.4552
0,0,0,1,-1.3475,-0.76126
0,0,1,0,1.151,-1.7362
0,0,0,1,-2.5261,-0.4301
0,0,1,0,0.47211,-1.0962
0,0,0,1,-1.7037,-0.22741
0,0,0,1,-1.8829,-1.1381
0,0,0,1,-2.7992,0.40804
0,0,0,1,-2.2001,-1.5919
0,0,0,1,-3.6728,-0.88022
0,0,0,1,-2.5958,-0.66184
0,0,1,0,-0.25857,-1.2215
0,0,1,0,-1.2149,-2.1253
0,0,1,0,-0.66582,-4.0786
0,0,0,1,-2.6992,-0.31804
0,0,1,0,-0.097522,-0.94473
0,0,0,1,-2.1517,0.69131
0,0,1,1,-0.82669,-1.166
0,0,1,0,1.1656,-1.171
0,0,0,1,-2.0007,-1.3545
0,0,1,0,-0.27935,-1.8448
0,0,0,1,-2.1959,-0.053298
0,0,1,0,0.54448,-1.5834
0,0,0,1,-1.6813,-0.87785
0,0,0,1,-2.2219,0.88849
0,0,0,1,-3.9721,-0.10312
0,0,0,1,-1.4459,-0.21154
0,0,1,0,0.0055082,-2.6822
0,0,0,1,-1.5221,0.50039
0,0,1,0,-0.61603,-3.4213
0,0,1,0,-0.0070026,-3.1227
0,0,0,1,-2.6605,-0.21164
0,0,0,1,-0.79838,1.6266
0,0,0,1,-1.2467,-0.035366
0,0,1,0,0.12751,-1.9713
0,0,1,0,0.53316,-1.4876
0,0,0,1,-2.9843,0.52578
0,0,0,1,-3.3728,-1.0794
0,0,1,0,0.51784,-1.8977
0,0,0,1,-2.1029,-1.4243
0,0,0,1,-1.8443,-0.055731
0,0,1,0,0.34635,-0.45302
0,0,1,0,0.44268,-4.1083
0,0,1,0,0.66716,-2.0501
0,0,0,1,-2.0753,0.24402
0,0,1,0,0.41585,-0.29062
0,0,1,1,-0.66097,-0.63229
0,0,0,1,-2.2392,0.90541
0,0,0,1,-2.6738,-0.23891
0,0,0,1,-3.1051,-0.77112
0,0,1,0,-0.40851,-1.1214
0,0,0,1,-1.5867,-0.40767
0,0,1,0,0.12952,-1.3395
0,0,1,0,0.59644,-0.46958
0,0,1,0,-0.49991,-0.97739
0,0,1,0,-1.5375,-2.6986
0,0,0,1,-1.7096,1.2787
0,0,1,0,0.9029,-1.8089
0,0,0,1,-2.6937,0.22204
0,0,1,0,-1.236,-2.0574
0,0,1,0,-1.1031,-1.7013
0,0,1,0,-1.1271,-2.4822
0,0,0,1,-2.4642,-0.025887
0,0,1,0,0.26478,-1.4149
0,0,1,0,-0.98902,-3.7906
0,0,1,0,0.55132,-2.9759
0,0,0,1,-1.8312,-0.89965
0,0,1,0,0.40253,-2.9959
0,0,0,1,-3.2676,-1.517
0,0,1,0,0.20943,-2.1861
0,0,1,0,0.39681,-2.9488
0,0,0,1,-1.6697,-0.41134
0,0,1,0,-0.36378,-2.5179
0,0,0,1,-3.7633,-0.82856
0,0,1,1,-1.0596,-1.2046
0,0,1,0,0.40866,-3.3761
0,0,1,0,-0.40481,-4.5213
0,0,1,0,-0.15591,-2.7022
0,0,1,0,1.1812,-2.6934
0,0,0,1,-2.0831,0.23649
0,0,1,0,-0.45922,-1.9763
0,0,1,0,-0.3413,-1.8197
0,0,1,0,-0.17452,-4.0983
0,0,0,1,-3.3292,-0.67231
0,0,0,1,-1.5119,0.32177
0,0,1,0,-0.6495,-2.5056
0,0,1,0,-0.68812,-2.2329
0,0,0,1,-2.0095,-1.0427
0,0,0,1,-1.9635,-0.35941
0,0,1,0,0.44963,-0.056149
0,0,1,0,0.80068,-2.8945
0,0,1,0,-0.26548,-1.7918
0,0,1,1,-1.1906,-0.83696
0,0,1,0,0.44259,-3.3947
0,0,1,0,1.5434,-3.0315
0,0,0,1,-2.3904,0.084047
0,0,0,1,-3.5514,-0.21877
0,0,1,1,-1.0893,-1.5623
0,0,1,0,0.98924,-2.9657
0,0,1,0,0.26075,-1.182
0,0,0,1,-2.0093,0.066731
0,0,0,1,-2.2801,0.039551
0,0,0,1,-2.1236,-0.046199
0,0,0,1,-3.9714,0.2858
0,0,0,1,-2.6505,-0.93313
0,0,0,1,-1.3251,-0.32112
0,0,1,0,0.77243,-2.7991
0,0,1,0,-0.28077,-2.6567
0,0,0,1,-1.2313,0.1995
0,0,0,1,-3.3078,0.3885
0,0,1,0,0.90201,-0.97392
0,0,0,1,-2.8837,-0.25986
0,0,1,0,-0.18408,-2.3878
0,0,0,1,-1.5085,0.15466
0,0,0,1,-3.8127,-0.5677
0,0,1,0,-1.8067,-2.9424
0,0,0,1,-1.1534,-0.42793
0,0,1,0,0.71164,-3.2731
0,0,0,1,-2.6668,0.67029
0,0,0,1,-2.5276,-1.1383
0,0,1,0,0.52066,-3.9251
0,0,0,1,-1.2103,-0.015872
0,0,0,1,-3.0399,0.15286
0,0,1,0,-1.1451,-2.3252
0,0,1,0,-0.12302,-1.4484
0,0,0,1,-2.4821,-0.024156
0,0,0,1,-2.2156,-0.68526
0,0,0,1,-1.967,-1.7688
0,0,0,1,-2.084,-0.53347
0,0,1,0,1.0293,-1.162
0,0,0,1,-1.8975,-0.87111
0,0,1,0,0.36081,-3.2428
0,0,1,1,-1.1304,-1.514
0,0,1,0,0.099173,-2.2425
0,0,1,0,0.12929,-2.5742
0,0,1,0,0.93679,-3.4126
0,0,1,0,0.83888,-2.1208
0,0,1,0,1.4141,-2.6868
0,0,1,0,1.5559,-2.3687
0,0,0,1,-1.8242,1.5407
0,0,1,0,-0.31476,-3.7668
0,0,1,0,0.080429,-3.2949
0,0,1,0,0.49378,-0.50378
0,0,0,1,-3.4126,-0.68574
0,0,0,1,-1.2941,-0.62946
0,0,0,1,-1.008,0.14523
0,0,0,1,-2.2691,-0.39616
0,0,0,1,-1.7256,-0.019185
0,0,0,1,-2.4318,0.23058
0,0,1,0,-1.1989,-3.9876
0,0,1,0,0.64016,-2.6771
0,0,0,1,-2.6892,-0.88908
0,0,0,1,-2.8225,0.30551
0,0,0,1,-3.1174,-0.10659
0,0,1,0,-0.054362,-2.0747
0,0,1,0,-0.065746,-3.4012
0,0,0,1,-1.6054,0.031336
0,0,0,1,-2.1153,-0.40333
0,0,1,0,-0.093653,-1.5471
0,0,1,0,1.401,-1.3583
0,0,1,0,0.64136,-3.4478
0,0,1,0,0.28516,-4.2453
0,0,1,1,-1.0618,-1.3401
0,0,0,1,-3.7026,0.049355
0,0,1,0,0.60691,-3.6201
0,0,0,1,-2.0955,-1.5381
0,0,1,0,0.23971,-4.2688
0,0,0,1,-3.0156,-1.3148
0,0,1,0,-0.16461,-1.0
0,0,0,1,-3.4165,-0.66427
0,0,0,1,-2.1265,-0.77214
0,0,0,1,-1.9638,-1.6149
0,0,1,0,0.58929,-0.84926
0,0,1,1,-1.3952,-1.556
0,0,0,1,-1.6071,0.18329
0,0,0,1,-2.2371,-0.43784
0,0,0,1,-1.5475,-0.36422
0,0,0,1,-2.4623,1.2379
0,0,0,1,-2.6956,-0.99853
0,0,1,0,-0.58891,-2.5525
0,0,1,0,0.80287,-1.4296
0,0,0,1,-3.4587,0.64513
0,0,0,1,-3.3389,-0.4621
0,0,1,0,1.147,-2.925
0,0,0,1,-3.18,-0.53745
0,0,0,1,-2.0122,-1.2018
0,0,0,1,-1.7359,-1.3447
0,0,0,1,-1.8635,-0.1572
0,0,0,1,-1.6367,0.88451
0,0,0,1,-0.35943,-0.26079
0,0,1,0,1.0247,-2.0746
0,0,1,0,0.6074,-1.8573
0,0,0,1,-2.4253,0.20656
0,0,0,1,-1.665,0.68284
0,0,0,1,-2.8659,1.8866
0,0,1,0,0.0062264,-2.1151
0,0,1,1,-1.1481,-1.1691
0,0,1,0,-0.017408,-1.2765
0,0,1,0,0.99074,-2.06
0,0,0,1,-2.8452,0.72378
0,0,0,1,-2.7414,-0.55398
0,0,0,1,-2.353,0.89156
0,0,1,0,0.10019,-2.3198
0,0,0,1,-1.0666,0.23544
0,0,1,0,-0.38799,-1.9905
0,0,0,1,-1.583,-1.129
0,0,1,0,0.37019,-2.234
0,0,1,0,-0.2717,-0.59854
0,0,1,0,0.72482,-2.2118
0,0,0,1,-1.742,0.47889
0,0,1,0,-0.36916,-2.0315
0,0,0,1,-2.1205,-0.71026
0,0,1,1,-0.73681,-1.1257
0,0,0,1,-1.7989,-0.43832
0,0,1,0,1.0847,-2.9831
0,0,1,0,1.1954,-0.44104
0,0,1,0,1.182,-1.5204
0,0,1,0,0.60373,-3.2311
0,0,0,1,-1.387,-0.29199
0,0,1,0,1.2714,-1.6747
0,0,0,1,-0.49744,0.6005
0,0,0,1,-1.7604,-0.31125
0,0,0,1,-1.5752,0.32839
0,0,1,0,0.92545,-1.3032
0,0,0,1,-2.2065,-0.85474
0,0,1,0,0.52936,-1.8897
0,0,0,1,-2.581,1.1881
0,0,1,0,1.3912,-2.4956
0,0,1,1,-1.1544,-1.5752
0,0,0,1,-2.8495,-1.3764
0,0,0,1,-2.2218,1.2411
0,0,1,0,-1.7174,-2.1572
0,0,0,1,-1.5456,0.33204
0,0,1,0,0.64162,-1.8831
0,0,0,1,-1.2657,0.52627
0,0,1,0,1.1967,-3.9918
0,0,1,0,0.303,-2.6735
0,0,1,0,0.87863,-2.7776
0,0,1,0,0.12992,-2.218
0,0,1,0,-1.5182,-2.7973
0,0,0,1,-2.1603,-0.80489
0,0,0,1,-2.1646,-0.94492
0,0,1,0,1.5858,-2.1679
0,0,0,1,-1.977,1.6873
0,0,1,1,-1.4699,-1.2714
0,0,0,1,-3.1249,-0.74497
0,0,1,0,1.0143,-1.9818
0,0,0,1,-3.2527,0.37303
0,0,0,1,-3.1512,0.77428
0,0,0,1,-1.3219,-0.3506
0,0,1,0,-1.2664,-3.0018
0,0,0,1,-2.1027,-0.48717
0,0,1,0,0.062748,-2.4604
0,0,1,0,0.05135,-1.7408
0,0,1,0,-0.26351,-3.7354
0,0,0,1,-1.7882,0.97068
0,0,0,1,-1.9486,-0.3353
0,0,0,1,-2.2568,-0.12467
0,0,0,1,-2.5621,-1.0707
0,0,1,0,0.38417,-1.2216
0,0,0,1,-2.0196,-1.696
0,0,0,1,-3.0058,0.54468
0,0,1,0,-0.3851,-2.8254
0,0,0,1,-0.84649,0.76108
0,0,0,1,-3.2646,-0.17007
0,0,0,1,-4.3252,0.83604
0,0,1,0,1.0337,-2.0626
0,0,1,0,-0.7023,-1.7347
0,0,0,1,-3.8405,0.78532
0,0,1,0,-0.56577,-1.486
0,0,0,1,-2.0396,0.044337
0,0,0,1,-3.6456,-0.18758
0,0,1,0,-0.712,-1.4155
0,0,1,0,-0.32696,-2.6398
0,0,1,0,0.13169,-2.8179
0,0,1,0,-0.58665,-3.5415
0,0,1,0,0.52128,-2.8328
0,0,0,1,-2.4021,-1.7636
0,0,0,1,-2.8239,-0.4547
0,0,1,0,-0.076248,-3.7718
0,0,1,0,0.0072883,-2.7579
0,0,1,0,1.2997,-4.0679
0,0,0,1,-1.9877,0.23906
0,0,1,0,-0.35602,-3.3645
0,0,1,0,1.3799,-4.5003
0,0,0,1,-2.55,-0.36988
0,0,1,0,0.81154,-1.4075
0,0,0,1,-2.0968,-0.31908
0,0,1,0,1.6142,-1.0147
0,0,0,1,-2.4199,0.66952
0,0,0,1,-2.6706,-0.35849
0,0,1,0,-0.03881,-1.5581
0,0,0,1,-3.5784,-0.60509
0,0,1,0,0.15141,-2.505
0,0,0,1,-2.1435,0.30843
0,0,1,0,1.3292,-2.9332
0,0,0,1,-3.2844,0.15215
0,0,0,1,-1.7315,0.46236
0,0,1,0,0.15747,-0.85661
0,0,0,1,-3.2377,0.34859
0,0,0,1,-1.3257,-0.80252
0,0,1,0,-0.60468,-1.342
0,0,0,1,-1.7917,-1.4465
0,0,0,1,-2.4631,-0.74757
0,0,1,0,0.69472,-0.99489
0,0,0,1,-1.9721,0.64762
0,0,1,0,-0.19146,-2.5755
0,0,1,0,-0.67723,-2.2955
0,0,1,0,-0.41281,-3.5692
0,0,1,0,-0.15314,-0.86646
0,0,0,1,-2.2078,-0.47173
0,0,0,1,-3.2104,-0.28966
0,0,0,1,-2.3659,0.46652
0,0,0,1,-2.0298,0.35764
0,0,1,0,0.63552,-2.2484
0,0,1,0,0.68138,-0.55085
0,0,0,1,-1.8789,-0.076746
0,0,1,0,1.029,-1.5689
0,0,1,0,0.0018596,-1.7667
0,0,0,1,-1.2928,0.01186
0,0,0,1,-3.5651,-0.26256
0,0,1,0,-0.28555,-3.4236
0,0,1,1,-0.89639,-1.046
0,0,0,1,-1.9454,-0.103
0,0,0,1,-2.3579,-0.24141
0,0,1,0,-1.0083,-3.028
0,0,1,0,0.048873,-0.66371
0,0,0,1,-1.9746,-0.39784
0,0,0,1,-3.7876,-0.27083
0,0,0,1,-3.0599,-0.65675
0,0,0,1,-1.777,0.19979
0,0,0,1,-1.4516,-0.5999
0,0,0,1,-0.36406,-0.15342
0,0,1,0,0.20762,-4.0177
0,0,0,1,-1.0682,-0.69887
0,0,1,0,-0.84544,-2.3447
0,0,0,1,-1.5762,0.51123
0,0,1,0,1.0974,-1.8445
0,0,1,0,-0.26308,-2.8356
0,0,1,0,1.8827,-1.0067
0,0,1,0,1.4674,-4.7373
0,0,1,0,0.54752,-2.9331
0,0,1,0,0.043497,-2.056
0,0,1,0,-0.37266,-3.3645
0,0,1,0,-0.33616,-3.4121
0,0,0,1,-2.1697,-0.96755
0,0,1,0,0.50397,-2.1236
0,0,1,0,0.79576,-2.9038
0,0,0,1,-2.1331,-0.61658
0,0,1,0,0.0038609,-1.6291
0,0,0,1,-2.3352,-0.48755
0,0,0,1,-1.54,0.38385
0,0,1,0,0.14504,-2.7114
0,0,0,1,-2.464,0.54572
0,0,1,0,0.29456,-1.9804
0,0,1,0,0.012596,-2.7595
0,0,0,1,-2.0901,-1.5199
0,0,1,0,-0.065184,-3.9136
0,0,0,1,-1.3742,0.70697
0,0,0,1,-2.3442,0.47927
0,0,1,0,1.2979,-2.1884
0,0,0,1,-1.1612,1.488
0,0,1,0,0.37749,-1.895
0,0,1,0,0.11334,-2.8964
0,0,0,1,-1.7789,0.56459
0,0,0,1,-2.337,-0.39639
0,0,1,0,1.1008,-2.9791
0,0,0,1,-2.0942,-0.25773
0,0,0,1,-1.9683,-0.65305
0,0,0,1,-1.7708,-0.17486
0,0,1,0,0.68182,-1.605
0,0,1,0,0.3696,-2.5711
0,0,1,0,-0.59113,-2.6786
0,0,0,1,-2.6062,0.271
0,0,1,0,0.84459,-0.49862
0,0,0,1,-0.94598,0.076559
0,0,0,1,-3.0316,-0.089683
0,0,1,0,0.058628,-2.0883
0,0,0,1,-2.0104,-0.58835
0,0,0,1,-2.6463,-0.72946
0,0,1,0,0.72485,-1.4755
0,0,1,1,-0.87095,-0.98583
0,0,1,0,1.7234,-3.4151
0,0,1,0,0.18172,-3.4506
0,0,1,0,-0.55817,-2.3613
0,0,1,0,0.20493,-2.4741
0,0,1,0,1.5933,-0.6852
0,0,0,1,-2.6429,-0.72146
0,0,0,1,-1.8862,0.95579
0,0,1,1,-1.3584,-1.0728
0,0,1,0,0.61991,-1.7307
0,0,1,0,-0.50706,-1.7673
0,0,0,1,-3.6509,-0.36847
0,0,0,1,-1.7074,0.97006
0,0,1,0,0.15908,-0.94608
0,0,1,1,-0.95925,-1.1261
0,0,0,1,-2.6783,-0.66352
0,0,1,0,-0.45499,-2.1341
0,0,1,0,-0.47501,-2.7444
0,0,1,0,-1.4124,-4.2767
0,0,0,1,-2.191,-0.63574
0,0,1,0,1.1405,-2.0357
0,0,0,1,-2.5574,-0.3198
0,0,0,1,-3.6318,-1.2459
0,0,0,1,-2.1966,-1.0362
0,0,0,1,-2.292,0.7438
0,0,0,1,-2.0463,0.1551
0,0,0,1,-2.1476,0.46922
0,0,0,1,-3.1387,-0.44759
0,0,0,1,-1.752,2.117
0,0,1,0,0.14717,-1.2269
0,0,0,1,-3.6108,-0.12321
0,0,1,0,-0.22933,-0.94212
0,0,1,0,0.20576,0.56374
0,0,1,0,-0.66419,-1.7714
0,0,0,1,-2.1742,0.52528
0,0,1,0,1.2656,-2.7239
0,0,1,0,0.54745,-1.9407
0,0,1,0,0.28768,-2.6811
0,0,1,0,0.87462,-3.0749
0,0,1,0,0.7674,0.19088
0,0,0,1,-3.1792,1.0629
0,0,1,0,0.20147,-2.3851
0,0,1,0,0.43076,-3.284
0,0,0,1,-3.4471,0.91039
0,0,0,1,-2.5931,0.043218
0,0,0,1,-2.0055,0.89313
0,0,1,0,0.98536,-1.9528
0,0,1,0,0.15902,-3.5595
0,0,1,0,0.090124,-0.73606
0,0,0,1,-0.41207,0.37149
0,0,1,0,0.23312,-2.9336
0,0,0,1,-2.0451,-0.075731
0,0,0,1,-2.0233,0.5293
0,0,1,0,-1.8047,-2.0627
0,0,0,1,-1.5032,-0.9093
0,0,0,1,-2.3019,0.48764
0,0,1,0,1.2886,-3.1833
0,0,0,1,-2.5452,-1.1069
0,0,1,0,-0.61998,-3.9216
0,0,0,1,-2.8087,-0.67536
0,0,1,0,0.43883,-1.5682
0,0,1,0,0.09581,-3.6903
0,0,1,0,0.33511,-1.4625
0,0,0,1,-3.6501,0.14026
0,0,1,0,-1.0954,-3.4223
0,0,0,1,-2.0622,0.75482
0,0,1,1,-0.84305,-0.57714
0,0,0,1,-1.005,-0.23768
0,0,1,0,0.053242,-2.8108
0,0,1,0,0.32548,-2.9289
0,0,0,1,-1.8496,0.48288
0,0,0,1,-2.2074,-0.18465
0,0,0,1,-1.6856,-0.85428
0,0,1,0,0.42086,-2.0207
0,0,0,1,-2.0735,-0.88726
0,0,1,0,0.79074,-1.6077
0,0,1,0,1.1686,-1.2845
0,0,0,1,-2.244,1.0415
0,0,0,1,-1.7479,1.2791
0,0,1,1,-0.63504,-1.0376
0,0,1,0,0.066657,-3.1257
0,0,1,0,0.70501,-3.5611
0,0,1,0,1.3837,-3.1344
0,0,0,1,-2.2139,-1.7487
0,0,0,1,-2.3673,-1.3907
0,0,0,1,-1.8993,-1.5456
0,0,0,1,-2.0829,0.85181
0,0,0,1,-1.9254,-0.42326
0,0,0,1,-1.5995,-0.22206
0,0,1,0,-0.47997,-1.6861
0,0,1,0,1.1476,-1.5409
0,0,1,0,0.41022,-4.4402
0,0,1,0,-0.0070352,-3.6134
0,0,0,1,-1.8406,-0.50062
0,0,0,1,-1.4232,0.90213
0,0,0,1,-2.2637,0.45616
0,0,1,0,-0.16628,-1.5874
0,0,0,1,-1.5439,-0.1122
0,0,1,0,0.74432,-1.3084
0,0,0,1,-3.2227,-0.64896
0,0,1,0,-0.72061,-4.9028
0,0,0,1,-1.5205,-0.47297
0,0,1,0,-0.28552,-0.59357
0,0,1,0,-0.3,-2.339
0,0,0,1,-2.23,-0.26648
0,0,1,0,0.79504,-3.0451
0,0,1,0,-0.83939,-1.842
0,0,1,0,-0.10873,-1.9265
0,0,0,1,-2.433,0.82733
0,0,1,0,0.36292,-2.6644
0,0,1,0,-0.23916,-0.046826
0,0,0,1,-2.0911,-1.4227
0,0,1,0,0.49503,-1.6241
0,0,1,0,-0.39783,-1.8684
0,0,0,1,-2.3046,0.2323
0,0,0,1,-1.5646,-0.39098
0,0,1,0,0.04211,-1.5212
0,0,0,1,-1.7501,-1.5621
0,0,0,1,0.44709,0.50441
0,0,0,1,-2.4679,0.89882
0,0,0,1,-2.7251,-1.0882
0,0,1,0,1.3122,-1.1112
0,0,1,0,2.8353,-2.7302
0,0,0,1,-1.612,-0.64763
0,0,0,1,-2.1176,-1.3108
0,0,1,0,1.6273,-1.7347
0,0,0,1,-1.9113,0.74975
0,0,0,1,-2.3758,-1.0636
0,0,1,0,-0.87419,-2.399
0,0,0,1,-0.9199,0.20837
0,0,1,0,-0.32322,-4.5101
0,0,1,0,-1.0452,-4.0065
0,0,0,1,-2.3518,0.58215
0,0,1,0,-0.26877,-2.1431
0,0,0,1,-2.4847,-0.024048
0,0,1,0,-0.18722,-1.5555
0,0,0,1,-1.3086,0.56654
0,0,0,1,-2.27,-0.1105
0,0,1,0,-0.92916,-2.2867
0,0,1,0,0.0024077,-4.1094
0,0,0,1,-2.1362,-1.4799
0,0,0,1,-0.84577,0.19886
0,0,0,1,-1.2817,0.47723
0,0,1,0,-0.84573,-2.5656
0,0,1,0,0.60035,-2.9392
0,0,0,1,-2.1431,-0.50853
0,0,1,0,-0.44203,-2.4204
0,0,0,1,-2.0916,-0.71077
0,0,0,1,-3.6822,-1.0276
0,0,1,0,1.7501,-3.6349
0,0,0,1,-0.99591,-0.32794
0,0,1,0,-0.77583,-3.1115
0,0,1,0,0.048948,-1.3345
0,0,0,1,-3.624,-0.077051
0,0,0,1,-2.2854,0.60805
0,0,0,1,-1.3714,0.15573
0,0,0,1,-1.4187,-0.59145
0,0,0,1,-4.1966,-0.63757
0,0,1,0,-0.16298,-2.4647
0,0,0,1,-1.7961,-1.0369
0,0,0,1,-2.9859,-0.97747
0,0,1,0,-0.54039,-1.9311
0,0,0,1,-2.1739,-0.25046
0,0,1,0,0.35198,-0.82878
0,0,0,1,-3.3707,0.30399
0,0,0,1,-2.2432,1.09
0,0,1,0,-0.0061347,-3.1834
0,0,1,0,1.1919,-0.15653
0,0,0,1,-2.8571,-0.41599
0,0,0,1,-1.5848,1.0975
0,0,1,0,0.077478,-2.6365
0,0,1,0,-0.22308,-3.1519
0,0,0,1,-0.98689,-0.056256
0,0,1,0,0.26829,-0.10709
0,0,1,0,0.14499,-2.7875
0,0,0,1,-2.0709,0.87282
0,0,0,1,-2.5603,-1.0253
0,0,1,0,-0.68687,-2.5773
0,0,1,0,-0.77737,-1.4114
0,0,1,0,-0.94122,-2.8411
0,0,0,1,-2.309,1.0466
0,0,1,0,0.98231,-3.0826
0,0,1,0,0.32916,-3.7161
0,0,0,1,-3.8794,0.88658
0,0,1,0,-0.44941,-2.7759
0,0,1,0,0.12692,-1.9234
0,0,1,0,-0.19588,-2.9962
0,0,0,1,-2.6369,-0.067088
0,0,1,1,-0.75517,-1.1896
0,0,0,1,-3.1856,0.63324
0,0,1,0,-0.52245,-2.6032
0,0,0,1,-2.139,0.031182
0,0,0,1,-2.4413,-0.65515
0,0,1,0,0.36238,-0.76636
0,0,1,0,1.2544,-1.2883
0,0,1,0,1.7253,-1.8252
0,0,1,0,0.4098,-1.6642
0,0,1,0,-0.75437,-3.1166
0,0,1,0,0.6959,-1.1253
0,0,0,1,-1.7986,1.2127
0,0,0,1,-2.5391,1.0074
0,0,0,1,-2.2894,0.29925
0,0,1,0,0.88419,-2.8441
0,0,0,1,-2.0839,-0.63117
0,0,0,1,-2.1763,-1.1624
0,0,0,1,-3.214,0.040241
0,0,0,1,-1.925,-0.96717
0,0,0,1,-3.4575,-0.7759
0,0,0,1,-3.2467,-0.80433
0,0,0,1,-2.6248,-0.34695
0,0,1,0,-0.56751,-2.0127
0,0,0,1,-3.8056,-1.0282
0,0,1,0,1.013,-2.0567
0,0,0,1,-1.5819,0.3307
0,0,1,0,-0.97302,-3.5083
0,0,1,0,0.16781,-1.1115
0,0,0,1,-2.983,-0.11912
0,0,1,0,0.082266,-1.8136
0,0,0,1,-4.2455,-0.61138
0,0,0,1,-1.9846,0.69137
0,0,1,0,0.14911,-1.5307
0,0,1,0,0.029951,-3.1141
0,0,1,0,-0.27874,-0.44007
0,0,1,0,0.65831,-2.7449
0,0,0,1,-2.4454,-0.2363
0,0,1,0,0.40058,-1.5137
0,0,1,0,-0.56047,-2.6388
0,0,1,0,0.62128,-0.36044
0,0,1,0,0.31449,-5.7985
0,0,0,1,-2.6505,-0.31114
0,0,1,0,0.89863,-1.7521
0,0,1,0,-0.56263,-3.2196
0,0,0,1,-3.342,0.86289
0,0,0,1,-1.5728,0.531
0,0,1,0,0.29174,-1.615
0,0,1,0,0.85849,-2.3882
0,0,1,0,-0.77402,-2.8544
0,0,1,0,-0.68939,-3.7426
0,0,1,0,1.4837,-3.8079
0,0,0,1,-2.2672,-0.94176
0,0,1,0,1.183,-3.9977
